activity_id,assay_id,doc_id,record_id,molregno,standard_relation,standard_value,standard_units,standard_flag,standard_type,activity_comment,data_validity_comment,potential_duplicate,pchembl_value,bao_endpoint,uo_units,qudt_units,toid,upper_value,standard_upper_value,src_id,type,relation,value,units,text_value,standard_text_value
14677523,1356864,83311,2105324,1750722,=,6.3,day,0,MST,,,0,,BAO_0000179,UO_0000033,http://qudt.org/vocab/unit#Day,,,,1,MST,=,6.3,day,,
14691474,1358115,83314,2105395,1750782,=,30.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,30.0,%,,
15379028,1479237,91877,2421498,1859931,=,-17.13,%,1,Inhibition,,Outside typical range,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,-17.12939431,%,,
16312950,1536270,94251,2540219,1998158,=,0.6379,nM,1,IC50,233847,,0,9.2,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,37,IC50,=,0.6379,nM,,
15744456,1522230,93591,2503451,4345,=,289.0,nM,1,EC50,,,0,6.54,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,289.0,nM,,
15002213,1454668,90376,2263226,1779585,>,7.0,,0,Ratio IC50,,,0,,BAO_0000179,,,,,,1,Ratio IC50,>,7.0,,,
14789980,1369352,84174,2136724,529766,=,72.23,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,17,Inhibition,=,72.22537468,%,,
15486093,1495346,51887,1535651,1245356,,25118.9,nM,1,Potency,inconclusive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,25.1189,uM,,
15656244,1508060,92883,2490667,616027,,,,0,Activity,Not Active,,0,,BAO_0000375,,,,,,1,Activity,,,,,
15360242,1479057,91873,2329843,525768,=,8.28,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,32,Inhibition,=,8.28,%,,
15366303,1479056,91873,2324655,535061,=,6.24,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,32,Inhibition,=,6.24,%,,
15000434,1450574,90736,2266012,1786898,=,30.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,=,30.0,%,,
15122222,1457781,90777,2249089,1791054,=,20.0,nM,1,GI50,,,0,,BAO_0000189,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,GI50,=,0.02,uM,,
15551601,1495346,51887,1498687,1227043,,22387.2,nM,1,Potency,inconclusive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,22.3872,uM,,
15703377,1516116,93343,2499559,1961837,=,0.02,/min,0,K,,Non standard unit for type,0,,BAO_0000179,,,,,,1,K,=,0.02,/min,,
15639714,1504170,92679,2486084,1950719,>,128000.0,nM,1,MIC,,,0,,BAO_0002146,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,MIC,>,128.0,uM,,
14970777,1432069,89914,2243833,1817770,,,,0,Activity,Not Active,,0,,BAO_0000375,,,,,,1,Activity,,,,,
14794807,1369345,84174,2136859,535283,=,-67.18,%,1,Inhibition,,Outside typical range,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,17,Inhibition,=,-67.18213058,%,,
15378056,1479237,91877,2428516,1901655,=,-7.115,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,-7.114543115,%,,
15172428,1465653,91224,2282987,1832137,=,38.5,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,=,38.5,%,,
15401880,1479237,91877,2425545,1858514,=,2.163,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,2.163076782,%,,
15101538,1443108,89467,2264331,1793570,<,10.0,nM,1,GI50,,,0,,BAO_0000189,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,GI50,<,0.01,uM,,
15391786,1479237,91877,2414145,1878347,=,-5.93,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,-5.930404653,%,,
16374780,1537597,97232,2734071,2049817,<,100.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,38,IC50,<,100.0,nM,,
15261902,1478927,39142,2299209,157152,=,0.4,degrees C,0,Thermal melting change,,,0,,BAO_0000179,UO_0000027,http://qudt.org/vocab/unit#DegreeCelsius,,,,1,Thermal melting change,=,0.4,degrees C,,
15071798,1435307,89303,2257872,113753,=,20510.0,nM,1,IC50,,,0,4.69,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,20.51,uM,,
15415252,1479237,91877,2423024,1883656,=,-5.276,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,-5.276452428,%,,
15080836,1435987,89268,2274616,328601,=,2264.0,ng.hr.mL-1,1,AUC,,,0,,BAO_0002120,,,,,,1,AUC,=,2264.0,ng.hr/ml,,
15271994,1479012,91867,2300702,1846168,>,100000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,29,pIC50,<,4.0,,,
15772071,1526137,93968,2510180,1970718,=,1.1,ucm/s,0,Papp,,,0,,BAO_0002808,,,,,,1,Papp,=,1.1,ucm/s,,
15468987,1482910,92004,2468972,1924320,=,1.1,%,0,Compound recovery,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Compound recovery,=,1.1,%,,
15171721,1466546,91266,2284908,1833639,=,38540.0,nM,1,IC50,,,0,4.41,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,38.54,uM,,
15142305,1461615,90883,2278064,1828199,=,14.8,ug.mL-1,1,TGI,,,0,,BAO_0000194,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,TGI,=,14.8,ug ml-1,,
15401983,1479237,91877,2425648,1919254,=,-2.82,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,-2.819993825,%,,
14712753,1362119,83810,2119089,1761545,=,6309.57,nM,1,Ki,,,0,5.2,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pKi,=,5.2,,,
14987619,1442760,89836,2271097,1824665,=,930000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.93,mM,,
15148607,1462017,90957,2277854,1828037,=,0.014,mM,0,fEC50,,,0,,BAO_0000179,UO_0000063,http://www.openphacts.org/units/Millimolar,,,,1,fEC50,=,0.014,mM,,
15353295,1479057,91873,2322850,536454,=,5.72,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,32,Inhibition,=,5.72,%,,
15621298,1498951,92440,2481608,1947065,=,101.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,101.0,%,,
15567089,1495346,51887,1225839,999913,,28183.8,nM,1,Potency,inactive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,28.1838,uM,,
15072601,1432268,89418,2274894,1793306,=,125.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,125.0,%,,
15159946,1462991,90985,2279663,1829478,=,15000.0,nM,1,IC50,,,0,4.82,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,15.0,uM,,
15681573,1511731,93173,2494308,1957415,=,105000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,105.0,uM,,
15023859,1450982,84120,2248412,1762971,>,30000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,30.0,uM,,
15571425,1495259,51887,2043839,674381,,1.778,uM,0,Ac50,inactive,,0,,BAO_0000186,UO_0000064,http://www.openphacts.org/units/Micromolar,,,,7,Ac50,,1.77827941,uM,,
15511476,1495346,51887,1025398,1031133,,3548.1,nM,1,Potency,inactive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,3.5481,uM,,
16451582,1551633,97896,2747903,2061480,=,19.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,=,19.0,%,,
15529782,1495346,51887,1382223,1106284,,3162.3,nM,1,Potency,inactive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,3.1623,uM,,
15725151,1518643,93522,2503186,1964828,=,2.0,,0,Ratio Ki,,,0,,BAO_0000179,,,,,,1,Ratio Ki,=,2.0,,,
15063899,1446904,90500,2255197,1782745,=,2500.0,nM,1,IC50,,,0,5.6,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,2.5,uM,,
15138373,1443004,89379,2257970,1821060,=,360.0,nM,1,IC50,,,0,6.44,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,360.0,nM,,
15091564,1435476,89430,2245353,1818129,=,5.0,nM,1,IC50,,,0,8.3,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,5.0,nM,,
16332280,1528048,94296,2561484,2018402,=,0.54,nM,1,IC50,242812,,0,9.27,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,37,IC50,=,0.54,nM,,
14709467,1360332,83562,2113399,1756853,=,0.06,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.06,ug ml-1,,
15268612,1479005,91867,2300415,1845890,=,2511.89,nM,1,IC50,,,0,5.6,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,29,pIC50,=,5.6,,,
15680159,1510519,93111,2494620,1957697,,,,0,Activity,Active,,0,,BAO_0000375,,,,,,1,Activity,,,,,
14775674,1369320,84171,2135445,541446,=,11400.0,nM,1,IC50,,,0,4.94,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,17,IC50,=,11.4,uM,,
15331751,1479056,91873,2317612,530768,=,0.83,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,32,Inhibition,=,0.83,%,,
15584289,1495346,51887,1198622,888187,,28183.8,nM,1,Potency,inconclusive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,28.1838,uM,,
14787946,1369383,84174,2136651,587911,=,109.13,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,17,Inhibition,=,109.1279505,%,,
15212724,1474007,91494,2292678,1839956,=,1.59,nM,1,Kd,,,0,8.8,BAO_0000034,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Kd,=,1.59,nM,,
15204313,1470064,91385,2288395,58428,>,50000.0,nM,1,EC50,,,0,,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,>,50.0,uM,,
15042292,1458378,90482,2248662,1780661,=,24800.0,nM,1,IC50,,,0,4.61,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,24.8,uM,,
15055216,1447779,90442,2263436,1783467,,,,0,Activity,Not Active,,0,,BAO_0000375,,,,,,1,Activity,,,,,
16368502,1537619,97236,2732708,2048530,=,13230.0,nM,1,IC50,,,0,4.88,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,38,IC50,=,13.23,uM,,
15598092,1495405,51887,2044581,831728,,22387.2,nM,1,AC50,active,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,AC50,,22.3872,uM,,
15183375,1466883,91291,2281542,1831040,>,256.0,ug ml-1,0,MBC99.9,,,0,,BAO_0000179,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MBC99.9,>,256.0,ug ml-1,,
15081787,1433133,89387,2260112,1821648,>,200.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,>,200.0,ug ml-1,,
15730561,1521574,93633,2505086,1966381,=,614.0,nM,0,Cmax/dose,,,0,,BAO_0000179,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Cmax/dose,=,614.0,nM,,
16402075,1542005,97397,2739171,2054266,=,28.8,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,28.8,%,,
15165104,1465740,91116,2282148,1633455,=,14000.0,nM,1,IC50,,,0,4.85,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,14.0,uM,,
15333382,1479058,91873,2322173,524553,=,3.35,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,32,Inhibition,=,3.35,%,,
15503966,1495346,51887,1380390,1095886,,17782.8,nM,1,Potency,inactive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,17.7828,uM,,
15418157,1479237,91877,2422146,1868657,=,6.035,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,6.03538526,%,,
15452575,1485378,92036,2469959,1924530,=,36.7,ng.hr.mL-1,1,AUC,,,0,,BAO_0002120,,,,,,1,AUCt,=,36.7,ng.hr/ml,,
15592881,1495408,51887,2035729,117020,,10000.0,nM,1,IC50,inactive,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,IC50,&amp;gt;,10.0,uM,,
15463346,1491423,92151,2469215,255378,=,55.0,%,1,F,,,0,,BAO_0003042,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,F,=,55.0,%,,
15106475,1441499,89520,2251739,1793779,=,21.5,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,21.5,%,,
15116504,1441612,89618,2254072,1820252,>,50000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,50.0,uM,,
16436691,1549800,97865,2746139,2059972,=,4800.0,nM,1,IC50,,,0,5.32,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,4.8,uM,,
15260807,1478939,39142,2299243,430045,=,5.2,degrees C,0,Thermal melting change,,,0,,BAO_0000179,UO_0000027,http://qudt.org/vocab/unit#DegreeCelsius,,,,1,Thermal melting change,=,5.2,degrees C,,
15234208,1475520,91653,2294270,1841292,=,21000.0,nM,1,IC50,,,0,4.68,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,21.0,uM,,
16300291,1528934,94986,2582264,2038094,=,4300.0,nM,1,IC50,317662,,0,5.37,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,37,IC50,=,4300.0,nM,,
15662694,1507270,92981,2490116,1953947,=,1.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,1.0,ug ml-1,,
15448817,1486152,92073,2468379,520664,=,301.0,ng.hr.mL-1,1,AUC,,,0,,BAO_0002120,,,,,,1,AUC,=,301.0,hr.ng/ml,,
15389184,1479237,91877,2445253,1894736,=,13.1,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,13.10069941,%,,
14706251,1358770,83502,2107156,1752229,=,3.1,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,3.1,ug ml-1,,
14716928,1365111,84040,2119399,1761805,=,102.07,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,102.07,%,,
16398121,1543361,97469,2738671,2053831,=,62.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,62.0,%,,
15428805,1479237,91877,2438321,1915434,=,0.2623,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,0.262328279,%,,
15168171,1464711,91084,2281881,1831301,=,1700.0,nM,1,IC50,,,0,5.77,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,1.7,uM,,
15231053,1475097,91636,2294848,260317,=,2600.0,uM,0,Activity,,,0,,BAO_0000181,UO_0000064,http://www.openphacts.org/units/Micromolar,,,,1,Activity,=,2600.0,uM,,
15049279,1458053,84096,2256965,1821052,>,10000.0,nM,1,EC50,,,0,,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pEC50,<,5.0,,,
15048374,1460356,90721,2259719,1790956,>,100000.0,nM,1,LC50,,,0,,BAO_0002145,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,LC50,>,100.0,uM,,
15656195,1507966,92882,2490658,1954302,=,1.3,,0,Ratio IC50,,,0,,BAO_0000179,,,,,,1,Ratio IC50,=,1.3,,,
15579309,1495290,51887,2039594,453189,=,14.37,nM,1,IC50,active,,0,7.84,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,IC50,=,0.01437,uM,,
15159705,1463596,91051,2279005,1828921,>,250.0,ug.mL-1,1,Solubility,,,0,,BAO_0002135,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,Kinetic_solubility,>,250.0,ug ml-1,,
15444919,1485846,91907,2469602,27307,=,1.1,L.kg-1,1,Vd,,,0,,BAO_0003040,UO_0000197,,,,,1,Vdu,=,1.1,ml/g,,
15095309,1438888,89281,2247195,1792324,>,10000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,10000.0,nM,,
14767607,1369278,84147,2127750,37343,,0.36,,1,LogD7.4,,,0,,BAO_0000179,,,,,,27,LogD7.4,,0.36,,,
15333028,1479057,91873,2318112,537801,=,-0.44,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,32,Inhibition,=,-0.44,%,,
14719005,1361992,84013,2116517,1759450,,,,0,Activity,Active,,0,,BAO_0000375,,,,,,1,Activity,,,,,
15090674,1437392,89310,2260033,1789891,=,15000.0,nM,1,IC50,,,0,4.82,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,15.0,uM,,
15507139,1495346,51887,1054313,801702,,14125.4,nM,1,Potency,inconclusive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,14.1254,uM,,
15377343,1479237,91877,2457824,1890151,=,0.3473,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,0.347313979,%,,
15049469,1458124,90241,2271563,1780466,=,4.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,=,4.0,%,,
15014383,1452621,90196,2248277,1778846,,,,0,Inhibition,Not Active,,0,,BAO_0000376,,,,,,1,INH,,,,,
15623918,1500583,92616,2483478,1948595,=,323.59,nM,1,EC50,,,0,6.49,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pEC50,=,6.49,,,
15068181,1436934,89496,2274970,341892,>,100000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,100.0,uM,,
16385442,1537875,97307,2736136,1328726,>,100000.0,nM,1,EC50,,,0,,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,>,100.0,uM,,
15723933,1518173,93517,2502974,1964652,=,30.97,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,=,30.97,%,,
15286995,1479042,91871,2302467,1847885,=,136.3,nM,1,IC50,,,0,6.87,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,21,IC50,=,0.1363,uM,,
15036746,1446749,90390,2269665,1779093,>,10000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,10.0,uM,,
15709895,1514606,93398,2498593,1961048,=,6480.0,nM,1,IC50,,,0,5.19,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,6.48,uM,,
15689988,1513053,93235,2496824,1959607,=,250.0,nM,1,MIC,,,0,,BAO_0002146,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,MIC,=,0.25,uM,,
15099230,1450620,90796,2257779,1791957,=,207000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,207.0,uM,,
14974576,1443954,89979,2271247,78759,=,17000.0,nM,1,IC50,,,0,4.77,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,17.0,uM,,
16409236,1542560,97412,2740033,2054972,,,,0,Inhibition,Dose-dependent effect,,0,,BAO_0000376,,,,,,1,INH,,,,,
14806580,1369404,84178,2138478,532628,=,25.73,%,0,Growth Inhibition,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,17,Growth Inhibition,=,25.7326,%,,
14693933,1354469,83526,2110002,368538,=,136.0,%,0,T/C,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,T/C,=,136.0,%,,
16353793,1536442,94733,2563577,2020403,=,19739.5,nM,1,IC50,279633,,0,4.71,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,37,IC50,=,19739.5,nM,,
15406742,1479237,91877,2439353,1871660,=,-15.78,%,1,Inhibition,,Outside typical range,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,-15.775451,%,,
15478099,1495346,51887,1110583,1036475,,794.3,nM,1,Potency,inactive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,0.7943,uM,,
15188268,1468215,91360,2286426,1834879,>=,128.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,>=,128.0,ug ml-1,,
15027957,1449389,90351,2252868,1781473,=,700.0,nM,1,IC50,,,0,6.16,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.7,umol/L,,
15405231,1479237,91877,2429341,1853543,=,1.146,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,1.145718601,%,,
15445428,1483901,92062,2470513,1925529,,,,0,Drug uptake,Not Active,,0,,BAO_0000179,,,,,,1,Drug uptake,,,,,
15584916,1495346,51887,1084126,899907,,3548.1,nM,1,Potency,inactive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,3.5481,uM,,
15703304,1516112,93342,2499525,1961806,,,,0,Inhibition,Active,,0,,BAO_0000376,,,,,,1,INH,,,,,
15706349,1514148,93389,2499169,1961528,=,88.6,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,88.6,%,,
15150035,1461250,90874,2277718,1827921,<,50.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,<,50.0,%,,
15684010,1510212,93147,2496125,1958927,=,3.0,,0,FC,,,0,,BAO_0000179,,,,,,1,FC,=,3.0,,,
15753366,1523335,93759,2508050,1968956,>,210.0,,0,Ratio IC50,,,0,,BAO_0000179,,,,,,1,Ratio IC50,>,210.0,,,
15578745,1495346,51887,1096526,925666,,17782.8,nM,1,Potency,inactive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,17.7828,uM,,
15143944,1461948,90893,2278231,1828304,=,87000.0,nM,1,IC50,,,0,4.06,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,87.0,uM,,
15667199,1509525,93052,2492780,1956208,,,,0,Inhibition,Active,,0,,BAO_0000376,,,,,,1,INH,,,,,
15272215,1479002,91867,2300554,1846024,=,31.62,nM,1,IC50,,,0,7.5,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,29,pIC50,=,7.5,,,
16438327,1547978,97684,2746818,2060500,>,100000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,100.0,uM,,
15234255,1475530,91653,2294261,1841283,,,,0,Inhibition,Active,,0,,BAO_0000376,,,,,,1,INH,,,,,
16397045,1541788,97549,2738760,2053908,=,16.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,=,16.0,%,,
16413648,1542162,97499,2740163,2055084,=,71.0,,0,Activity,,,0,,BAO_0000181,,,,,,1,Activity,=,71.0,,,
14707659,1359188,83505,2107693,1752649,=,1229.0,cpm,0,Activity,,,0,,BAO_0000181,,,,,,1,Activity,=,1229.0,cpm,,
15579054,1495275,51887,2475450,1942480,=,4560.0,nM,1,AC50,active,,0,5.34,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,AC50,=,4.56,uM,,
16373480,1537107,97211,2732529,2048369,=,0.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,38,IC50,=,0.0,nM,,
15614502,1497771,92522,2483193,1948335,=,1.2,nM,1,IC50,,,0,8.92,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,1.2,nM,,
15429276,1479237,91877,2443008,1862431,=,-0.542,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,-0.541989558,%,,
15213449,1472852,91599,2290757,1838408,,,,0,Activity,Active,,0,,BAO_0000375,,,,,,1,Activity,,,,,
16375818,1537148,97214,2728528,2044682,>,10000.0,nM,1,Ki,,,0,,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,38,Ki,>,10000.0,nM,,
15124172,1441341,89369,2253747,177942,=,100000.0,nM,1,GI50,,,0,,BAO_0000189,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pGI50,=,4.0,,,
15243081,1476785,91766,2298468,1844765,=,6600.0,nM,1,IC50,,,0,5.18,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,6600.0,nM,,
