id,name
0061531,primary amine secretion
0061532,"primary amine secretion, neurotransmission"
0061533,"norepinephrine secretion, neurotransmission"
0061534,"gamma-aminobutyric acid secretion, neurotransmission"
0061535,"glutamate secretion, neurotransmission"
0061536,glycine secretion
0061537,"glycine secretion, neurotransmission"
0061538,"histamine secretion, neurotransmission"
0061539,octopamine secretion
0061540,"octopamine secretion, neurotransmission"
0061541,rhabdomere morphogenesis
0061542,3-demethylubiquinol-n 3-O-methyltransferase activity
0061543,3-demethylubiquinol-6 3-O-methyltransferase activity
0061544,"peptide secretion, neurotransmission"
0061545,tyramine secretion
0061546,"tyramine secretion, neurotransmission"
0061547,"glycogen synthase activity, transferring glucose-1-phosphate"
0061548,ganglion development
0061549,sympathetic ganglion development
0061550,cranial ganglion development
0061551,trigeminal ganglion development
0061552,ganglion morphogenesis
0061553,ganglion maturation
0061554,ganglion formation
0061555,ganglion structural organization
0061556,trigeminal ganglion morphogenesis
0061557,trigeminal ganglion maturation
0061558,cranial ganglion maturation
0061559,cranial ganglion morphogenesis
0061560,cranial ganglion formation
0061561,trigeminal ganglion formation
0061562,cranial ganglion structural organization
0061563,trigeminal ganglion structural organization
0061564,axon development
0061565,dAMP phosphorylation
0061566,CMP phosphorylation
0061567,dCMP phosphorylation
0061568,GDP phosphorylation
0061569,UDP phosphorylation
0061570,dCDP phosphorylation
0061571,TDP phosphorylation
0061572,actin filament bundle organization
0061573,actin filament bundle retrograde transport
0061574,ASAP complex
0061575,cyclin-dependent protein serine/threonine kinase activator activity
0061576,acyl-CoA ceramide synthase complex
0061577,calcium ion transmembrane transport via high voltage-gated calcium channel
0061578,Lys63-specific deubiquitinase activity
0061579,N-acyl homoserine lactone synthase activity
0061580,colon epithelial cell migration
0061581,corneal epithelial cell migration
0061582,intestinal epithelial cell migration
0061583,colon epithelial cell chemotaxis
0061584,hypocretin secretion
0061585,"hypocretin secretion, neurotransmission"
0061586,positive regulation of transcription by transcription factor localization
0061587,transfer RNA gene-mediated silencing
0061588,calcium activated phospholipid scrambling
0061589,calcium activated phosphatidylserine scrambling
0061590,calcium activated phosphatidylcholine scrambling
0061591,calcium activated galactosylceramide scrambling
0061592,phosphatidylserine exposure on osteoblast involved in bone mineralization
0061593,sulfoquinovose isomerase activity
0061594,6-deoxy-6-sulfofructose kinase activity
0061595,6-deoxy-6-sulfofructose-1-phosphate aldolase activity
0061596,3-sulfolactaldehyde reductase activity
0061597,obsolete cyclic pyranopterin monophosphate synthase activity
0061598,molybdopterin adenylyltransferase activity
0061599,molybdopterin molybdotransferase activity
0061602,molybdenum cofactor cytidylyltransferase activity
0061603,molybdenum cofactor guanylyltransferase activity
0061604,molybdopterin-synthase sulfurtransferase activity
0061605,molybdopterin-synthase adenylyltransferase activity
0061606,N-terminal protein amino acid propionylation
0061607,peptide alpha-N-propionyltransferase activity
0061608,nuclear import signal receptor activity
0061609,fructose-1-phosphate aldolase activity
0061610,glycerol to glycerone phosphate metabolic process
0061611,mannose to fructose-6-phosphate metabolic process
0061612,galactose to glucose-1-phosphate metabolic process
0061613,glycolytic process from glycerol
0061614,pri-miRNA transcription by RNA polymerase II
0061615,glycolytic process through fructose-6-phosphate
0061616,glycolytic process from fructose through fructose-6-phosphate
0061617,MICOS complex
0061618,obsolete sublamina densa
0061619,glycolytic process from mannose through fructose-6-phosphate
0061620,glycolytic process through glucose-6-phosphate
0061621,canonical glycolysis
0061622,glycolytic process through glucose-1-phosphate
0061623,glycolytic process from galactose
0061624,fructose catabolic process to hydroxyacetone phosphate and glyceraldehyde-3-phosphate
0061625,glycolytic process through fructose-1-phosphate
0061626,pharyngeal arch artery morphogenesis
0061627,S-methylmethionine-homocysteine S-methyltransferase activity
0061628,H3K27me3 modified histone binding
0061629,RNA polymerase II-specific DNA-binding transcription factor binding
0061630,ubiquitin protein ligase activity
0061631,ubiquitin conjugating enzyme activity
0061632,RNA lariat debranching enzyme activator activity
0061633,transport-coupled glycolytic process through glucose-6-phosphate
0061634,alpha-D-xyloside xylohydrolase
0061635,regulation of protein complex stability
0061638,CENP-A containing chromatin
0061639,Cdv-dependent cytokinesis
0061640,cytoskeleton-dependent cytokinesis
0061641,CENP-A containing chromatin organization
0061642,chemoattraction of axon
0061643,chemorepulsion of axon
0061644,protein localization to CENP-A containing chromatin
0061645,endocytic patch
0061646,positive regulation of glutamate neurotransmitter secretion in response to membrane depolarization
0061647,histone H3-K9 modification
0061648,tooth replacement
0061649,ubiquitin modification-dependent histone binding
0061650,ubiquitin-like protein conjugating enzyme activity
0061651,Atg12 conjugating enzyme activity
0061652,FAT10 conjugating enzyme activity
0061653,ISG15 conjugating enzyme activity
0061654,NEDD8 conjugating enzyme activity
0061655,Pup conjugating enzyme activity
0061656,SUMO conjugating enzyme activity
0061657,UFM1 conjugating enzyme activity
0061658,URM1 conjugating enzyme activity
0061659,ubiquitin-like protein ligase activity
0061660,Atg12 ligase activity
0061661,FAT10 ligase activity
0061662,ISG15 ligase activity
0061663,NEDD8 ligase activity
0061664,Pup ligase activity
0061665,SUMO ligase activity
0061666,UFM1 ligase activity
0061667,URM1 ligase activity
0061668,mitochondrial ribosome assembly
0061669,spontaneous neurotransmitter secretion
0061670,evoked neurotransmitter secretion
0061671,Cbp3p-Cbp6 complex
0061672,glutathione hydrolase complex
0061673,mitotic spindle astral microtubule
0061674,gap filling involved in double-strand break repair via nonhomologous end joining
0061675,RBL family protein binding
0061676,importin-alpha family protein binding
0061677,2-dehydro-3-deoxy-D-gluconate aldolase activity
0061678,Entner-Doudoroff pathway
0061679,Entner-Doudoroff pathway through gluconate
0061680,Entner-Doudoroff pathway through gluconate to D-glyceraldehyde
0061681,Entner-Doudoroff pathway through gluconate to D-glyceraldehyde-3-phosphate
0061682,seminal vesicle morphogenesis
0061683,branching involved in seminal vesicle morphogenesis
0061684,chaperone-mediated autophagy
0061685,diphthine methylesterase activity
0061686,hercynylcysteine sulfoxide synthase activity
0061687,detoxification of inorganic compound
0061688,glycolytic process via Entner-Doudoroff Pathway
0061689,tricellular tight junction
0061690,lipoamidase activity
0061691,detoxification of hydrogen peroxide
0061692,cellular detoxification of hydrogen peroxide
0061693,alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase activity
0061694,alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase complex
0061695,"transferase complex, transferring phosphorus-containing groups"
0061696,pituitary gonadotropin complex
0061697,protein-glutaryllysine deglutarylase activity
0061698,protein deglutarylation
0061699,peptidyl-lysine deglutarylation
0061700,GATOR2 complex
0061701,bacterial outer membrane vesicle
0061702,inflammasome complex
0061703,pyroptosome complex
0061704,glycolytic process from sucrose
0061705,sucrose catabolic process to fructose-6-phosphate through glucose and fructose
0061706,glycolytic process from sucrose through glucose and fructose
0061707,extracellular exosome macropinocytosis
0061708,tRNA-5-taurinomethyluridine 2-sulfurtransferase
0061709,reticulophagy
0061710,L-threonylcarbamoyladenylate synthase
0061711,N(6)-L-threonylcarbamoyladenine synthase activity
0061712,tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase
0061713,anterior neural tube closure
0061714,folic acid receptor activity
0061715,miRNA 2'-O-methylation
0061716,miRNA export from nucleus
0061718,glucose catabolic process to pyruvate
0061719,glucose catabolic process to pyruvate utilizing ADP
0061720,6-sulfoquinovose(1-) catabolic process to glycerone phosphate and 3-sulfolactaldehyde
0061721,6-sulfoquinovose(1-) catabolic process to 3-sulfopropanediol(1-)
0061722,sulphoglycolysis
0061723,glycophagy
0061724,lipophagy
0061725,cytosolic lipolysis
0061726,mitochondrion disassembly
0061727,methylglyoxal catabolic process to lactate
0061728,GDP-mannose biosynthetic process from mannose
0061729,GDP-mannose biosynthetic process from fructose-6-phosphate
0061730,C-rich strand telomeric DNA binding
0061731,ribonucleoside-diphosphate reductase activity
0061732,mitochondrial acetyl-CoA biosynthetic process from pyruvate
0061733,peptide-lysine-N-acetyltransferase activity
0061734,parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization
0061735,DNM1L-mediated stimulation of mitophagy in response to mitochondrial depolarization
0061736,engulfment of target by autophagosome
0061737,leukotriene signaling pathway
0061738,late endosomal microautophagy
0061739,protein lipidation involved in autophagosome assembly
0061740,protein targeting to lysosome involved in chaperone-mediated autophagy
0061741,obsolete chaperone-mediated protein transport involved in chaperone-mediated autophagy
0061742,chaperone-mediated autophagy translocation complex
0061743,motor learning
0061744,motor behavior
0061746,obsolete single-stranded DNA-dependent GTPase activity
0061749,forked DNA-dependent helicase activity
0061750,acid sphingomyelin phosphodiesterase activity
0061751,neutral sphingomyelin phosphodiesterase activity
0061752,telomeric repeat-containing RNA binding
0061753,substrate localization to autophagosome
0061754,negative regulation of circulating fibrinogen levels
0061755,positive regulation of circulating fibrinogen levels
0061756,leukocyte adhesion to vascular endothelial cell
0061757,leukocyte adhesion to arterial endothelial cell
0061758,"2-hydroxyglutarate dehydrogenase activity, forward reaction"
0061759,alpha-ketoglutarate reductase activity
0061760,antifungal innate immune response
0061761,alpha-latrotoxin receptor binding
0061762,CAMKK-AMPK signaling cascade
0061763,multivesicular body-lysosome fusion
0061764,late endosome to lysosome transport via multivesicular body sorting pathway
0061765,modulation by virus of host NIK/NF-kappaB signaling
0061766,positive regulation of lung blood pressure
0061767,negative regulation of lung blood pressure
0061768,magnesiumsodium antiporter activity
0061769,ribosylnicotinate kinase activity
0061770,translation elongation factor binding
0061771,response to caloric restriction
0061772,xenobiotic transport across blood-nerve barrier
0061773,eNoSc complex
0061774,cohesin unloading
0061775,cohesin ATPase activity
0061776,topological DNA co-entrapment activity
0061777,obsolete DNA clamp activity
0061778,intracellular chloride channel activity
0061779,Tapasin-ERp57 complex
0061780,mitotic cohesin loading
0061781,mitotic cohesin unloading
0061782,vesicle fusion with vesicle
0061783,peptidoglycan muralytic activity
0061784,peptidoglycan N-acetylglucosaminidase activity
0061785,peptidoglycan endopeptidase activity
0061786,peptidoglycan stem peptide endopeptidase activity
0061787,peptidoglycan cross-bridge peptide endopeptidase activity
0061788,EGF repeat binding
0061789,dense core granule priming
0061790,dense core granule docking
0061791,GTPase motor activity
0061792,secretory granule maturation
0061793,chromatin lock complex
0061794,conidium development
0061795,Golgi lumen acidification
0061796,membrane addition at site of mitotic cytokinesis
0061797,pH-gated chloride channel activity
0061798,"GTP 3',8'-cyclase activity"
0061799,cyclic pyranopterin monophosphate synthase activity
0061800,fibronectin fibril
0061801,laminin-5B complex
0061802,anterior cell cortex
0061803,posterior cell cortex
0061804,mitotic spindle formation (spindle phase one)
0061805,mitotic spindle elongation (spindle phase three)
0061806,regulation of DNA recombination at centromere
0061807,positive regulation of DNA recombination at centromere
0061808,negative regulation of DNA recombination at centromere
0061809,"NAD+ nucleotidase, cyclic ADP-ribose generating"
0061810,NAD glycohydrolase activity
0061811,ADP-ribosyl cyclase activity
0061812,cyclic ADP-ribose hydrolase
0061813,obsolete ARID domain binding
0061815,"deubiquitinase, acting on linear ubiquitin"
0061816,proteaphagy
0061817,endoplasmic reticulum-plasma membrane tethering
0061818,tRNA folding
0061819,telomeric DNA-containing double minutes formation
0061820,telomeric D-loop disassembly
0061821,telomeric D-loop binding
0061822,ciliary cap
0061823,ring centriole
0061824,cytosolic ciliogenesis
0061825,podosome core
0061826,podosome ring
0061827,sperm head
0061828,apical tubulobulbar complex
0061829,basal tubulobulbar complex
0061830,concave side of sperm head
0061831,apical ectoplasmic specialization
0061832,basal ectoplasmic specialization
0061833,protein localization to tricellular tight junction
0061834,actin filament branch point
0061835,ventral surface of cell
0061836,intranuclear rod
0061837,neuropeptide processing
0061838,CENP-T-W-S-X complex
0061840,high-affinity ferrous iron transmembrane transporter activity
0061841,high-affinity iron exporter complex
0061842,microtubule organizing center localization
0061843,Sertoli cell barrier remodeling
0061844,antimicrobial humoral immune response mediated by antimicrobial peptide
0061845,neuron projection branch point
0061846,dendritic spine cytoplasm
0061847,response to cholecystokinin
0061848,cellular response to cholecystokinin
0061849,telomeric G-quadruplex DNA binding
0061850,growth cone leading edge
0061851,leading edge of lamellipodium
0061852,"retrograte transporter complex, Golgi to ER"
0061853,regulation of neuroblast migration
0061854,positive regulation of neuroblast migration
0061855,negative regulation of neuroblast migration
0061856,Golgi calcium ion transmembrane transport
0061857,endoplasmic reticulum stress-induced pre-emptive quality control
0061860,DNA clamp unloader activity
0061862,cellular response to differentiation-inducing factor 2
0061863,microtubule plus end polymerase
0061864,basement membrane constituent secretion
0061865,polarized secretion of basement membrane proteins in epithelium
0061866,negative regulation of histone H3-S10 phosphorylation
0061867,establishment of mitotic spindle asymmetry
0061868,hepatic stellate cell migration
0061869,regulation of hepatic stellate cell migration
0061870,positive regulation of hepatic stellate cell migration
0061871,negative regulation of hepatic stellate cell migration
0061872,hepatic stellate cell contraction
0061873,regulation of hepatic stellate cell contraction
0061874,positive regulation of hepatic stellate cell contraction
0061875,negative regulation of hepatic stellate cell contraction
0061880,regulation of anterograde axonal transport of mitochondrion
0061881,positive regulation of anterograde axonal transport of mitochondrion
0061882,negative regulation of anterograde axonal transport of mitochondrion
0061883,clathrin-dependent endocytosis involved in vitellogenesis
0061884,regulation of mini excitatory postsynaptic potential
0061885,positive regulation of mini excitatory postsynaptic potential
0061886,negative regulation of mini excitatory postsynaptic potential
0061887,obsolete reproduction of symbiont in host
0061888,regulation of astrocyte activation
0061889,negative regulation of astrocyte activation
0061890,positive regulation of astrocyte activation
0061891,calcium ion sensor activity
0061896,"all-trans retinol 3,4-desaturase activity"
0061897,"all-trans retinal 3,4-desaturase activity"
0061898,"all-trans retinoic acid 3,4-desaturase activity"
0061899,"11-cis-retinal 3,4-desaturase activity"
0061900,glial cell activation
0061901,regulation of 1-phosphatidylinositol-3-kinase activity
0061902,negative regulation of 1-phosphatidylinositol-3-kinase activity
0061903,positive regulation of 1-phosphatidylinositol-3-kinase activity
0061906,autophagosome localization
0061907,negative regulation of AMPA receptor activity
0061908,phagophore
0061909,autophagosome-lysosome fusion
0061910,autophagosome-endosome fusion
0061911,amphisome-lysosome fusion
0061912,selective autophagy
0061913,positive regulation of growth plate cartilage chondrocyte proliferation
0061914,negative regulation of growth plate cartilage chondrocyte proliferation
0061915,actin fusion focus localization
0061916,leading edge of axonal growth cone
0061917,leading edge of dendritic growth cone
0061919,process utilizing autophagic mechanism
0061920,protein propionyltransferase activity
0061921,peptidyl-lysine propionylation
0061922,histone propionyltransferase activity
0061923,"(2S,3R,6S,9S)-(-)-protoillud-7-ene synthase activity"
0061924,regulation of formation of radial glial scaffolds
0061925,negative regulation of formation of radial glial scaffolds
0061926,positive regulation of formation of radial glial scaffolds
0061927,TOC-TIC supercomplex I
0061928,glutathione specific gamma-glutamylcyclotransferase activity
0061929,gamma-glutamylaminecyclotransferase activity
0061930,regulation of erythrocyte enucleation
0061931,positive regulation of erythrocyte enucleation
0061932,negative regulation of erythrocyte enucleation
0061934,regulation of adenine biosynthetic process
0061935,fusion of sperm to egg plasma membrane involved in double fertilization forming two zygotes
0061936,fusion of sperm to egg plasma membrane involved in double fertilization forming a zygote and endosperm
0061938,protein localization to somatodendritic compartment
0061939,c-di-GMP signaling
0061940,regulation of c-di-GMP signaling
0061941,positive regulation of c-di-GMP signaling
0061942,negative regulation of c-di-GMP signaling
0061944,negative regulation of protein K48-linked ubiquitination
0061945,regulation of protein K48-linked ubiquitination
0061948,premature acrosome loss
0061949,regulation of premature acrosome loss
0061950,negative regulation of premature acrosome loss
0061951,establishment of protein localization to plasma membrane
0061952,midbody abscission
0061953,mRNA (adenine-N1-)-methyltransferase activity
0061954,positive regulation of actin filament polymerization involved in sperm capacitation
0061955,positive regulation of actin filament depolymerization involved in acrosome reaction
0061956,penetration of cumulus oophorus
0061957,NVT complex
0061959,response to (R)-carnitine
0061960,regulation of heme oxygenase activity
0061961,positive regulation of heme oxygenase activity
0061962,negative regulation of heme oxygenase activity
0061963,regulation of entry into reproductive diapause
0061964,negative regulation of entry into reproductive diapause
0061965,positive regulation of entry into reproductive diapause
0061966,establishment of left/right asymmetry
0061967,establishment of left sidedness
0061968,maintenance of left/right asymmetry
0061969,maintenance of left sidedness
0061970,maintenance of right sidedness
0061971,replacement bone morphogenesis
0061972,dermal bone morphogenesis
0061973,membrane bone morphogenesis
0061974,perichondral bone morphogenesis
0061975,articular cartilage development
0061976,temporomandibular joint articular cartilage development
0061977,hip joint articular cartilage development
0061978,mandibular condyle articular cartilage development
0061979,femoral head articular cartilage development
0061980,regulatory RNA binding
0061981,3-hydroxykynureninase activity
0061982,meiosis I cell cycle process
0061983,meiosis II cell cycle process
0061984,catabolite repression
0061985,carbon catabolite repression
0061986,negative regulation of transcription by glucose
0061987,negative regulation of transcription from RNA polymerase II promoter by glucose
0061988,karyosome formation
0061989,sperm karyosome formation
0061990,beta-ketodecanoyl-[acyl-carrier-protein] synthase activity
0061992,ATP-dependent chaperone mediated protein folding
0061993,calciumproton antiporter complex
0061994,ATP-dependent protein-nucleic acid complex displacement activity
0061995,ATP-dependent protein-DNA complex displacement activity
0061999,regulation of cardiac endothelial to mesenchymal transition
0062000,positive regulation of cardiac endothelial to mesenchymal transition
0062001,negative regulation of cardiac endothelial to mesenchymal transition
0062002,"regulation of all-trans-retinyl-ester hydrolase, 11-cis retinol forming activity"
0062003,"negative regulation of all-trans-retinyl-ester hydrolase, 11-cis retinol forming activity"
0062009,secondary palate development
0062010,primitive palate development
0062011,mitochondrial respiratory chain complex IV pre-assembly complex
0062012,regulation of small molecule metabolic process
0062013,positive regulation of small molecule metabolic process
0062014,negative regulation of small molecule metabolic process
0062021,mitotic cohesin dsDNA (leading strand) loading
0062022,mitotic cohesin ssDNA (lagging strand) loading
0062023,collagen-containing extracellular matrix
0062025,regulation of SCF-dependent proteasomal ubiquitin-dependent protein catabolic process
0062026,negative regulation of SCF-dependent proteasomal ubiquitin-dependent catabolic process
0062027,positive regulation of SCF-dependent proteasomal ubiquitin-dependent catabolic process
0062028,regulation of stress granule assembly
0062029,positive regulation of stress granule assembly
0062030,negative regulation of stress granule assembly
0062031,filamentous growth MAPK cascade
0062032,cichorine biosynthetic process
0062033,positive regulation of mitotic sister chromatid segregation
0062034,L-pipecolic acid biosynthetic process
0062035,sensory perception of cold stimulus
0062036,sensory perception of hot stimulus
0062037,D-loop DNA binding
0062038,positive regulation of pheromone response MAPK cascade
0062039,biofilm matrix
0062040,fungal biofilm matrix
0062041,positive regulation of meiotic sister chromatid arm separation
0062042,regulation of cardiac epithelial to mesenchymal transition
0062043,positive regulation of cardiac epithelial to mesenchymal transition
0062044,negative regulation of cardiac epithelial to mesenchymal transition
0062045,L-lysine alpha-aminotransferase
0062046,dehydropipecolic acid reductase
0062047,pipecolic acid N-hydroxylase
0062048,lymphotoxin complex
0062049,protein phosphatase inhibitor complex
0062050,GPI-mannose ethanolamine phosphate phosphodiesterase activity
0062051,lipopolysaccharide transport system
0062052,starch granule initiation
0062054,fluoride channel activity
0062055,photosynthetic state transition
0062056,compound eye pigment cell differentiation
0062057,L-aspartatefumarate antiporter activity
0062058,transcription factor TFIIH holo complex binding
0062059,FACT complex binding
0062060,NuA4 histone acetyltransferase complex binding
0062061,TAP complex binding
0062062,oligosaccharyltransferase complex binding
0062063,BBSome binding
0062064,box C/D snoRNP complex binding
0062065,box H/ACA snoRNP complex binding
0062066,PSII associated light-harvesting complex II binding
0062067,chloroplast photosystem I binding
0062068,chloroplast photosystem II binding
0062069,GARP complex binding
0062070,SAGA complex binding
0062071,Pi Mi complex
0062072,H3K9me3 modified histone binding
0062073,histone mRNA stem-loop binding complex
0062074,pollen aperture
0062075,pollen aperture formation
0062076,acyl-CoA delta5-desaturase activity
0062077,"phenylacetyl-CoA 1,2-epoxidase complex"
0062078,TSC1-TSC2 complex binding
0062079,ATG2-ATG18 complex
0062080,inhibitory MHC class Ib receptor activity
0062081,activating MHC class Ib receptor activity
0062082,HLA-E specific inhibitory MHC class Ib receptor activity
0062083,HLA-G specific inhibitory MHC class Ib receptor activity
0062084,regulation of capsule polysaccharide biosynthetic process
0062085,positive regulation of capsule polysaccharide biosynthetic process
0062086,regulation of vein smooth muscle contraction
0062087,positive regulation of vein smooth muscle contraction
0062088,negative regulation of vein smooth muscle contraction
0062089,regulation of taurine biosynthetic process
0062090,positive regulation of taurine biosynthetic process
0062091,Ycf2/FtsHi complex
0062092,Yae1-Lto1 complex
0062093,lysophagy
0062094,stomach development
0062095,endoplasmic reticulum-peroxisome tethering
0062096,kinetochore disassembly
0062097,chemosynthesis
0062098,regulation of programmed necrotic cell death
0062099,negative regulation of programmed necrotic cell death
0062100,positive regulation of programmed necrotic cell death
0062101,peptidyl-aspartic acid 3-dioxygenase activity
0062102,female germline stem cell symmetric division
0062103,double-stranded RNA biosynthetic process
0062104,pumilio-response element binding
0062105,RNA 2'-O-methyltransferase activity
0062107,regulation of protein localization to non-growing cell tip
0062108,negative regulation of protein localization to non-growing cell tip
0062109,regulation of DNA recombinase disassembly
0062110,negative regulation of DNA recombinase disassembly
0062111,zinc ion import into organelle
0062112,fatty acid primary amide biosynthetic process
0062113,early phagosome lumen
0062116,phenyloplast
0062119,LinE complex
0062120,LinE complex assembly
0062121,linear element maturation
0062122,histone methyltransferase activity (H3-K37 specific)
0062123,regulation of linear element maturation
0062124,4-hydroxybutyrate receptor activity
0062125,regulation of mitochondrial gene expression
0062126,fatty acid primary amide metabolic process
0062127,fatty acid primary amide catabolic process
0062128,MutSgamma complex
0062129,chitin-based extracellular matrix
0062130,adhesive extracellular matrix
0062131,3-butenylglucosinolate 2-hydroxylase activity
0062132,regulation of L-glutamine biosynthetic process
0062133,negative regulation of L-glutamine biosynthetic process
0062134,positive regulation of L-glutamine biosynthetic process
0062136,low-density lipoprotein receptor complex
0062137,cargo receptor complex
0062139,camera-type eye photoreceptor cell development
0062140,hyphae septin collar
0062141,nuclear exosome targeting complex
0062142,L-beta-ethynylserine biosynthetic process
0062143,L-propargylglycine biosynthetic process
0062144,L-propargylglycine synthase activity
0062145,L-propargylglycine--L-glutamate ligase activity
0062146,4-chloro-allylglycine synthase activity
0062147,L-lysine 4-chlorinase activity
0062148,L-gamma-glutamyl-L-propargylglycine hydroxylase activity
0062149,detection of stimulus involved in sensory perception of pain
0062150,"amorpha-4,11-diene 12-monooxygenase activity"
0062151,catalase complex
0062152,mRNA (cytidine-5-)-methyltransferase activity
0062153,C5-methylcytidine-containing RNA binding
0062154,N6-mAMP deaminase activity
0062155,curli secretion complex
0062156,mitochondrial ATP-gated potassium channel activity
0062157,mitochondrial ATP-gated potassium channel complex
0062158,chlorideproton antiporter activity
0062159,contractile vacuole complex
0062160,spongiome
0062161,regulation of pyocyanine biosynthetic process
0062162,positive regulation of pyocyanine biosynthetic process
0062163,pseudohyphal septin ring assembly
0062164,regulation of pseudohyphal septin ring assembly
0062165,positive regulation of pseudohyphal septin ring assembly
0062166,negative regulation of pseudohyphal septin ring assembly
0062167,complement component C1q complex
0062168,negative regulation of plus-end directed microtubule sliding
0062169,regulation of plus-end directed microtubule sliding
0062170,lutein metabolic process
0062171,lutein biosynthetic process
0062172,lutein catabolic process
0062173,brexanolone metabolic process
0062174,brexanolone biosynthetic process
0062175,brexanolone catabolic process
0062176,R-loop disassembly
0062177,radial spoke assembly
0062179,vitamin D 23-hydroxylase activity
0062180,25-hydroxycholecalciferol-23-hydroxylase activity
0062181,"1-alpha,25-dihydroxyvitamin D3 23-hydroxylase activity"
0062182,all-trans retinoic acid 4-hydrolase activity
0062183,all-trans retinoic acid 18-hydroxylase activity
0062184,testosterone 16-beta-hydroxylase activity
0062185,secalciferol 1-monooxygenase activity
0062186,anandamide epoxidase activity
0062187,"anandamide 8,9 epoxidase activity"
0062188,"anandamide 11,12 epoxidase activity"
0062189,"anandamide 14,15 epoxidase activity"
0062191,galactoxylomannan biosynthetic process
0062192,L-rhamnose mutarotase activity
0062193,D-ribose pyranase activity
0062194,cytoplasmic microtubule minus-end
0062195,microtubule bundle maintenance
0062196,regulation of lysosome size
0062197,cellular response to chemical stress
0062198,obsolete rDNA replication pause site heterochromatin
0062199,"chromosome, centromeric inner repeat region"
0062200,RAM/MOR signaling pathway
0062201,actin wave
0062202,"Labd-13(16),14-diene-9-ol synthase activity"
0062203,Viteagnusin D synthase activity
0062204,(13S)-vitexifolin A synthase activity
0062205,miltiradiene synthase activity
0062206,manoyl oxide synthase activity
0062207,regulation of pattern recognition receptor signaling pathway
0062208,positive regulation of pattern recognition receptor signaling pathway
0062209,spatial regulation of meiotic DNA double-strand break formation involved in reciprocal meiotic recombination
0062210,shoot regeneration
0062211,root regeneration
0062212,regulation of mitotic DNA replication initiation from early origin
0062213,peroxynitrite isomerase activity
0062223,regulation of somatic muscle development
0062224,positive regulation of somatic muscle development
0062225,negative regulation of somatic muscle development
0062226,regulation of adult somatic muscle development
0062227,positive regulation of adult somatic muscle development
0062228,negative regulation of adult somatic muscle development
0062229,regulation of larval somatic muscle development
0062230,negative regulation of larval somatic muscle development
0062231,positive regulation of larval somatic muscle development
0062232,prostanoid catabolic process
0062233,F2-isoprostane catabolic process
0062234,platelet activating factor catabolic process
0062235,axonemal basal plate assembly
0062236,ionocyte differentiation
0062237,protein localization to postsynapse
0062238,Smp focus
0062239,heterochromatin-nuclear membrane anchor activity
0062240,euchromatin-nuclear membrane anchor activity
0062241,double strand break-nuclear membrane anchor activity
0062242,double membrane vesicle viral factory membrane
0062243,double membrane vesicle viral factory outer membrane
0062244,double membrane vesicle viral factory lumen
0062245,double membrane vesicle viral factory inner membrane
0062246,exocytic vesicle lumen
0062247,chloroplast vesicle
0062248,cleistothecium formation
0065001,specification of axis polarity
0065002,intracellular protein transmembrane transport
0065003,protein-containing complex assembly
0065004,protein-DNA complex assembly
0065005,protein-lipid complex assembly
0065007,biological regulation
0065008,regulation of biological quality
0065009,regulation of molecular function
0065010,extracellular membrane-bounded organelle
0070001,aspartic-type peptidase activity
0070002,glutamic-type peptidase activity
0070003,threonine-type peptidase activity
0070004,cysteine-type exopeptidase activity
0070005,cysteine-type aminopeptidase activity
0070006,metalloaminopeptidase activity
0070007,glutamic-type endopeptidase activity
0070008,serine-type exopeptidase activity
0070009,serine-type aminopeptidase activity
0070012,oligopeptidase activity
0070013,intracellular organelle lumen
0070014,sucrase-isomaltase complex
0070016,armadillo repeat domain binding
0070017,alphav-beta3 integrin-thrombospondin complex
0070018,obsolete transforming growth factor beta type I receptor homodimeric complex
0070019,obsolete transforming growth factor beta type II receptor homodimeric complex
0070020,obsolete transforming growth factor beta1-type II receptor complex
0070021,transforming growth factor beta ligand-receptor complex
0070022,obsolete transforming growth factor beta receptor complex
0070023,interleukin-12-interleukin-12 receptor complex
0070024,CD19-Vav-PIK3R1 complex
0070025,carbon monoxide binding
0070026,nitric oxide binding
0070027,carbon monoxide sensor activity
0070028,obsolete regulation of transcription by carbon monoxide
0070029,alphav-beta3 integrin-osteopontin complex
0070030,alphav-beta1 integrin-osteopontin complex
0070031,alphav-beta5 integrin-osteopontin complex
0070032,synaptobrevin 2-SNAP-25-syntaxin-1a-complexin I complex
0070033,synaptobrevin 2-SNAP-25-syntaxin-1a-complexin II complex
0070034,telomerase RNA binding
0070035,obsolete purine NTP-dependent helicase activity
0070036,obsolete GTP-dependent helicase activity
0070037,rRNA (pseudouridine) methyltransferase activity
0070038,rRNA (pseudouridine-N3-)-methyltransferase activity
0070039,rRNA (guanosine-2'-O-)-methyltransferase activity
0070040,rRNA (adenine-C2-)-methyltransferase activity
0070041,rRNA (uridine-C5-)-methyltransferase activity
0070042,rRNA (uridine-N3-)-methyltransferase activity
0070043,rRNA (guanine-N7-)-methyltransferase activity
0070044,synaptobrevin 2-SNAP-25-syntaxin-1a complex
0070045,synaptobrevin 2-SNAP-25-syntaxin-2 complex
